Category,Title,Original Link,Description,Publication Date
주식,"두산밥캣-로보틱스, 2차 정정신고…""반기보고서 반영""",https://www.newsis.com/view/NISX20240816_0002852655,"16일 업계에 따르면 두산로보틱스는 이날 장 마감 후 ▲주식의 포괄적 교환·이전 ▲합병에 관한... 두산밥캣은 상장폐지되고, 기존 주주에게 두산로보틱스의 주식을 교부한다. 두산밥캣과 두산로보틱스의 합병 비율은 1... ","Fri, 16 Aug 2024 19:37:00 +0900"
주식,"""매월 4%이자"" ""주식교환"" 토큰 사기로 4억 가로챈 일당 14명 검거",https://www.newsis.com/view/NISX20240814_0002850072,"이들은 사회관계망서비스(SNS) 등를 통해 “D 토큰은 추후 상장될 D기업 주식과 1대1 교환이 가능하고, 스테이킹(예치)을 통해 매월 4%, 6개월간 24% 이상의 이자를 지급한다”고 홍보했다. 또 “추후 국내·외 유명... ","Wed, 14 Aug 2024 14:41:00 +0900"
주식,SK이노·두산 합병 발표 한 달…주식매수청구 얼마나 나올까,https://www.hani.co.kr/arti/economy/marketing/1154034.html,"주주들의 주식매수청구권 향방에 영향을 줄 주가 변동에 관심이 몰리고 있다. 16일 종가 기준 에스케이이노베이션은 10만2300원, 두산에너빌리티는 1만8750원이다. 회사 쪽이 주식매수청구 금액으로 제안한 가격은... ","Fri, 16 Aug 2024 17:20:00 +0900"
주식,"KCGI자산운용, 사명변경 이후 주식·혼합형 펀드 순자산 22%↑",https://www.ntoday.co.kr/news/articleView.html?idxno=108511,KCGI자산운용이 공모펀드 시장의 부진에도 불구하고 사명변경 이후 1년간 공모 주식형 및 혼합형 펀드 순자산이 22% 늘어났다. 16일 KCGI자산운용에 따르면 지난달 말 기준으로 공모 주식형 및 혼합형펀드의 수탁고를... ,"Fri, 16 Aug 2024 15:36:00 +0900"
주식,"국민연금, 마이크로스트래티지 주식 대규모 매입… 비트코인 간접 투자 확대",https://www.pinpointnews.co.kr/news/articleView.html?idxno=282493,"마이크로스트래티지 주식 2만 4500주를 평균 1377.48달러에 매입했다. 이는 약 457억원 규모에 해당한다.... 국민연금이 마이크로스트래티지 주식을 매입함으로써, 사실상 비트코인에 간접 투자를 확대하게 된... ","Sat, 17 Aug 2024 06:48:00 +0900"
주식,"DN오토모티브, 510억원 규모 지엠티홀딩스 주식 취득",https://www.bloter.net/news/articleView.html?idxno=621511,DN오토모티브는 계열사 지엠티홀딩스의 주식 200만1570주를 약 510억원에 추가 취득한다고 16일 공시했다. 이는 자기자본의 3.66%에 해당한다. 주식 취득 후 DN오토모티브의 지엠티홀딩스 지분율은 95.1%가 된다. 취득... ,"Fri, 16 Aug 2024 17:55:00 +0900"
주식,美주식 데이마켓 전면중단…“투자자 보호 위해 당분간 재개 안해” [투자360...,https://news.heraldcorp.com/view.php?ud=20240814050541,미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 데이마켓(주간거래) 서비스가 당분간 전면 중단된다. 14일 금융투자업계에 따르면 국내에서 미국 주식 주간거래 서비스를 제공하고 있는 증권사 19개사는 당분간... ,"Wed, 14 Aug 2024 15:19:00 +0900"
주식,"거래소, 삼부토건 주식거래 중지…반기 감사 '의견거절'",https://www.tfmedia.co.kr/news/article.html?no=167971,삼부토건의 주식거래가 중지됐다. 16일 한국거래소에 따르면 삼부토건은유가증권시장 상장규정 제46조에... 감사인으로부터 반기검토의견 의견거절을 받은 삼부토건의 주식거래가 중지됐다. [사진출처=연합뉴스],"Fri, 16 Aug 2024 11:22:00 +0900"
주식,"국민연금, 가상화폐에 대한 간접 투자 확대 엿보인다",https://www.dt.co.kr/contents.html?article_no=2024081702109919608001&ref=naver,마이크로스트래티지 주식을 매입했다고 보도했다. 최근 공개된 증권거래위원회(SEC)에 증권 신고서를... 국민연금이 가상화폐 관련 기업 주식을 매입한 것은 이번이 처음은 아니다. 국민연금은 미 가상화폐... ,"Sat, 17 Aug 2024 11:22:00 +0900"
주식,"실적쇼크 인텔, 결국 '이 회사' 주식 다 팔아치웠다",https://view.asiae.co.kr/article/2024081414181486586,13일(현지시간) 블룸버그 통신에 따르면 인텔은 이날 미 증권거래위원회(SEC)에 제출한 서류에서 3개월 전 보유했던 Arm 주식 118만주를 더는 보유하지 않고 있다고 밝혔다. 2분기에 Arm 주식을 모두 매각했다는 의미다.... ,"Wed, 14 Aug 2024 14:33:00 +0900"
주식,[뉴욕마켓워치] 미국인들 돈 잘 쓴다…주식·달러↑채권 급락,https://news.einfomax.co.kr/news/articleView.html?idxno=4321439,주식과 달러 가치는 크게 올랐고 채권 가격은 떨어졌다. 뉴욕증시가 일제히 급등하며 강세를 이어갔다.... ◇ 주식시장 뉴욕증시가 일제히 급등하며 강세를 이어갔다. 미국 소비지표가 예상치를 웃돌며 개선됐다는... ,"Fri, 16 Aug 2024 08:30:00 +0900"
주식,미국 주식 주간거래 중단‥'주문 취소 사태' 여파,https://imnews.imbc.com/replay/2024/nw1700/article/6627032_36500.html,"우리 시간으로 밤사이 시장이 열리는 미국 주식을 낮 시간에 거래할 수 있게 했던 '주간 거래' 서비스가 당분간 전면 중단됩니다. 전 세계 주가가 급락했던 지난 5일 주문이 몰리자, 주간 거래 서비스를 중개하던 미국... ","Wed, 14 Aug 2024 17:01:00 +0900"
주식,이학철 유진오토텍 대표 '캐스텍코리아 주식 28.47%' 공시,https://www.newsis.com/view/NISX20240816_0002851544,이학철 대표 및 특수관계인는 자동차 부품업체인 캐스텍코리아 주식을 28.47%로 확대하면서 기존 최대주주와의 차이는 11.58%p로 1대주주를 유지하고 있다. 이 대표는 현 유진오토텍 대표이사와 캐스텍코리아 등기이사를... ,"Fri, 16 Aug 2024 09:24:00 +0900"
주식,증시 폭락 후폭풍…美 주식 낮 시간 거래 기약 없이 '중단',https://www.sisajournal.com/news/articleView.html?idxno=305977,'검은 월요일'에 美 주식 먹통 상태 빠져 재발 방지 위해 16일부터 주간거래 전면 중단 16일부터 국내 증권사를 통해 미국 주식을 낮에도 거래할 수 있는 '주간거래(데이 마켓)' 서비스가 전면 중단된다. 지난 5일 글로벌... ,"Fri, 16 Aug 2024 10:42:00 +0900"
주식,미국 주식 주간거래 당분간 중단…증시 폭락 때 '주문취소' 여파,https://news.sbs.co.kr/news/endPage.do?news_id=N1007763149&plink=ORI&cooper=NAVER,미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 데이마켓(주간거래) 서비스가 당분간 전면 중단됩니다.... 지난 5일 블루오션은 글로벌 주식시장의 급격한 변동성 때문에 투자자들의 주문이 몰리자 한국 시간 기준... ,"Wed, 14 Aug 2024 17:16:00 +0900"
주식,미국 주식 주간거래 잠정 중단…'블루오션 사태' 여파,https://www.hankyung.com/article/2024081437367,미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 주간거래 서비스가 당분간 중단된다. 14일 금융투자업계에 따르면 국내에서 미국 주식 주간거래 서비스를 제공하고 있는 증권사 19개사는 당분간 서비스 제공을 전면... ,"Wed, 14 Aug 2024 16:42:00 +0900"
주식,'부동산보단 주식'…투자 전환 강조한 김병환 금융위원장,https://www.hankyung.com/article/2024081288721,부동산보다는 주식 등에 투자해 노후 자산을 불려야 한다는 것이다. 김 위원장은 “정부는 다음달 코리아 밸류업 지수를 발표하고 올 4분기 이 지수를 기초자산으로 하는 상장지수펀드(ETF)를 출시하는 작업을 차질 없이... ,"Mon, 12 Aug 2024 17:51:00 +0900"
주식,"미국 주식 주간거래 당분간 전면 중단‥금투협 ""투자자 보호 조치""",https://imnews.imbc.com/news/2024/econo/article/6627051_36452.html,"미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 주간거래 서비스가 당분간 전면 중단됩니다.... 지난 5일 블루오션은 글로벌 주식시장의 급격한 변동성으로 투자자들의 주문이 몰리자, 한국 시간으로 오후 2시 45분... ","Wed, 14 Aug 2024 17:52:00 +0900"
주식,"KCGI자산운용 사명변경 1년 후, 공모 주식형 및 혼합형 펀드 순자산 22%↑",https://www.getnews.co.kr/news/articleView.html?idxno=688652,공모 주식형 및 혼합형 펀드 순자산이 22% 늘어났다고 16일 밝혔다.  이 같은 성과는 하위권을 맴돌던... KCGI자산운용은 지난달 말 기준으로 공모 주식형 및 혼합형펀드의 수탁고를 집계한 결과 순자산 기준으로 22... ,"Fri, 16 Aug 2024 11:14:00 +0900"
주식,“라오스 가면 月1000만원 번다” 230억원 뜯어낸 사기일당 결국,http://www.edaily.co.kr/news/newspath.asp?newsid=01449766638988304,"A씨 조직은 불특정 다수에게 주식 투자를 하면 수익을 올리게 해주겠다는 내용의 카카오톡 오픈채팅방 링크를 보낸 뒤, 투자에 관심을 보이는 이들을 1대 1 채팅방에 끌어들였다. 이후 “높은 수익을 낼 수 있는 비상장... ","Sat, 17 Aug 2024 17:10:00 +0900"
주식,"미국 주식 주간거래, 일시 중단…재개 시점은 미정",https://www.kmib.co.kr/article/view.asp?arcid=0020422602&code=61141111&cp=nv,국내 증권사를 통해 미국 주식을 한국시간으로 낮에 거래할 수 있는 데이마켓(주간거래) 서비스가 오는... 블루오션은 지난 5일 글로벌 주식시장의 급격한 변동으로 투자자 주문이 몰리자 한국시간 기준 오후 2시45분 이후... ,"Wed, 14 Aug 2024 18:09:00 +0900"
주식,"美 증시 후퇴에… 서학 개미, 주식은 팔고 ETF 샀다",https://biz.chosun.com/stock/stock_general/2024/08/11/XFAYT3R4M5EYDMTL6NVAQPCQAU/?utm_source=naver&utm_medium=original&utm_campaign=biz,기술 ETF 집중 매수… 분산 투자 효과 추구 국내 투자자들이 미국 주식은 매도하면서도 기술 관련 상장지수펀드(ETF)는 사들인 것으로 나타났다. 미국 지수가 후퇴하자 개별 주식이 아닌 ETF로 분산 투자에 나선... ,"Sun, 11 Aug 2024 09:38:00 +0900"
주식,"DN오토모티브, 계열사 주식 510억원에 추가취득",https://view.asiae.co.kr/article/2024081617441814572,DN오토모티브는 계열사 지엠티홀딩스의 주식 200만1570주를 약 510억원에 추가 취득한다고 16일 공시했다. 취득금액인 510억원은 자기자본의 3.66%에 해당한다. 주식 취득 뒤 DN오토모티브의 지엠티홀딩스... ,"Fri, 16 Aug 2024 17:44:00 +0900"
주식,미국 주식 주간거래 당분간 전면 중단…'주문취소 사태' 여파,https://news.sbs.co.kr/news/endPage.do?news_id=N1007762805&plink=ORI&cooper=NAVER,▲ 여의도 증권가 미국 주식을 낮에도 거래할 수 있는 국내 증권사들의 데이마켓(주간거래) 서비스가 당분간 전면 중단됩니다. 오늘(14일) 금융투자업계에 따르면 국내에서 미국 주식 주간거래 서비스를 제공하고 있는... ,"Wed, 14 Aug 2024 14:42:00 +0900"
주식,"셀트리온·제약 합병 무산…주주 96% ""합병에 찬성 안해""",https://www.hankyung.com/article/202408166139i,셀트리온 주주 입장에선 합병시 재분배되는 주식수를 결정하는 합병비율에서 손해를 볼수 밖에 없다는... 합병 추진 시 예상되는 재무적 위험에 대해서는 셀트리온이 가진 포합주식(합병 법인이 합병 전에 보유하고 있던... ,"Fri, 16 Aug 2024 09:24:00 +0900"
주식,"[글로벌 비즈] 버핏, 애플 팔고 이 주식 샀다",https://biz.sbs.co.kr/article_hub/20000187150?division=NAVER,"◇ 버핏, 애플 팔고 이 주식 샀다 워런 버핏의 투자 노트에 변화가 생기고 있습니다. 지난 2분기 보유하고... 버크셔는 2분기 우리 돈 105조원 규모의 주식을 매도한 반면, 매수는 2조 원 수준에 그쳤고요. 쌓아둔 현금은 370조... ","Fri, 16 Aug 2024 06:26:00 +0900"
주식,“라오스서 월 1천만원 벌게 해줄게”…한국인 감금해 200억대 사기 친 일당,https://www.mk.co.kr/article/11094840,로맨스 스캠·주식 리딩투자 등 사기범행 강요 피해액 230억 이상…피해자 60명에 달해 큰 돈을 벌게... 스캠과 주식 리딩투자 등 사기범행을 하도록 한 혐의를 받는다. 이들 일당은 대구와 경남 창원에서 경제적... ,"Sat, 17 Aug 2024 16:11:00 +0900"
주식,“외국인 지난달 국내 주식 2.4조 순매수”..9개월 연속,http://www.fnnews.com/news/202408121857087656,"외국인이 지난달 총 2조4960억원 규모의 국내 주식을 순매수한 것으로 집계됐다. 금융감독원이 13일... 지난달 말 기준 외국인의 상장주식 보유액은 852조7000억원으로, 전체 시가총액의 30.1%를 차지했다.... ","Tue, 13 Aug 2024 06:01:00 +0900"
주식,"애플주식 절반 판 버핏, '미국판 올리브영' 샀다",https://www.hankyung.com/article/2024081553911,"14일(현지시간) 벅셔해서웨이가 미국 증권거래위원회(SEC)에 제출한 2분기 말 주식 보유 현황 공시(13F)에 따르면 벅셔해서웨이는 울타뷰티와 헤이코 주식을 각각 69만 주, 104만 주 매수했다. 포트폴리오 비중은 0.1... ","Thu, 15 Aug 2024 17:34:00 +0900"
주식,주문 취소 사태 후폭풍… 美주식 주간거래 당분간 전면 중단,https://biz.chosun.com/stock/market_trend/2024/08/14/IR4SXAMR5NFIJA2SAP226XI5OA/?utm_source=naver&utm_medium=original&utm_campaign=biz,금투협 “블루오션 시스템 안정성 충분히 검증되면 서비스 재개” 국내 증권사들이 미국 주식을 낮에도 거래할 수 있는 데이마켓(주간거래) 서비스를 당분간 중단한다. 14일 금융투자업계에 따르면 미국 주식 주간거래... ,"Wed, 14 Aug 2024 15:28:00 +0900"
주식,"HS화성, 자기주식 31만주 사내근로복지기금으로 출연",https://www.yna.co.kr/view/AKR20240814096200053?input=1195m,HS화성은 회사가 보유한 자기주식 31만주를 처분해 사내근로복지기금으로 출연하기로 했다고 14일 밝혔다. HS화성은 지난 13일 정기이사회를 열어 이같이 의결했다. 주식 31만주는 현재 30억원 상당이다. HS화성은 지난... ,"Wed, 14 Aug 2024 14:15:00 +0900"
주식,합병 앞둔 SK이노 주가 하락 변수… 주식 매수청구권 행사 규모에 관심,https://www.kmib.co.kr/article/view.asp?arcid=1723710621&code=11151400&cp=nv,주식매수청구 예정 가격과 현 주가의 괴리율이 커지면서 주주들이 매수청구권을 행사할 가능성이 높아지고 있다는 분석이다. 15일 재계에 따르면 SK이노베이션은 오는 27일 임시 주주총회에 앞서 주주들에게 주식매수... ,"Fri, 16 Aug 2024 02:47:00 +0900"
주식,미국 주식 낮시간 거래 ‘잠정 중단’,https://www.khan.co.kr/economy/economy-general/article/202408142023035,미국 주식을 한국 낮시간대에도 거래할 수 있는 국내 증권사들의 주간거래(데이마켓) 서비스가 당분간 전면... 미국 주식 주간거래 서비스는 ‘서학개미’들이 한국시간으로 낮시간대에 미국 주식을 사고팔 수 있도록... ,"Wed, 14 Aug 2024 20:26:00 +0900"
주식,모의투자로 Z세대 주식교육...NH證이 찜한 10대들의 금융 놀이터,http://news.mt.co.kr/mtview.php?no=2024073116334735377,"""Z세대는 향후 관심 있는 금융상품 1위가 주식투자다. 모의투자에 대한 니즈가 높아지고 대학생 이후에는... 설문조사 결과 후기 Z세대(중·고등학생)와 전기 Z세대(대학생) 모두 관심 있는 금융상품 1위로 주식투자를... ","Fri, 16 Aug 2024 13:00:00 +0900"
주식,금리인하 기대에 '빚투' 다시 증가…6일새 4200억 '쑥',https://news.heraldcorp.com/view.php?ud=20240817050070,"17일 금융투자협회에 따르면, 주식 신용거래융자 잔고는 8일 17조1268억원에서 14일 17조5512억원으로 4244억원 증가했다. 신용거래융자는 개인 투자자가 증권사에서 돈을 빌려 주식을 사들인 금액으로, 주가 상승에 대한... ","Sat, 17 Aug 2024 15:16:00 +0900"
주식,미국 주식 주간거래 당분간 전면 중단…금투협 “시스템 검증 뒤 재개 판단”,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8035349&ref=A,미국 주식을 한국 낮 시간에도 거래할 수 있는 국내 증권사들의 데이마켓(주간거래)이 당분간 전면... 앞서 블루오션은 지난 5일 글로벌 주식시장의 급격한 변동성으로 투자자 주문이 지나치게 몰렸다는 이유로 한국... ,"Wed, 14 Aug 2024 17:26:00 +0900"
주식,"국민연금 ""핀란드 주식투자 배당 세금 96억원 환급 소송 승소""",https://www.yna.co.kr/view/AKR20240812055300530?input=1195m,"현지 법원 2014년 이후 상장주식 면세 적용…""향후 매년 38억원 절감"" 국민연금공단은 핀란드 상장주식 배당 소득에 대한 원천세 면제 소송에서 이겨 96억원을 돌려받게 됐다고 12일 밝혔다. 배당원천세란 해외 투자자가... ","Mon, 12 Aug 2024 10:43:00 +0900"
주식,"삼부토건, '감사의견 거절'로 거래정지",http://www.fnnews.com/news/202408161119174797,삼부토건 주식 거래가 정지됐다. 삼부토건이 회계감사인으로부터 반기 검토 의견 거절을 받았기 때문이다. 16일 한국거래소는 삼부토건을 관리종목으로 지정하고 주식 매매를 정지했다. 삼부토건이 지난 14일... ,"Fri, 16 Aug 2024 12:59:00 +0900"
주식,美주식 주간거래 당분간 전면 중단···'주문취소 사태' 여파,http://news.tf.co.kr/read/economy/2125076.htm,글로벌 주식시장의 급격한 변동성 때문에 투자자들의 주문이 몰리자 한국 시간 기준 오후 2시 45분(한국 시간) 이후 들어온 모든 거래를 일방적으로 취소했다. 이에 따라 주문 자체가 취소 처리되면서 주간거래 주식... ,"Wed, 14 Aug 2024 17:58:00 +0900"
주식,"두산, 두산밥캣-두산로보틱스 합병 2차 정정신고서 제출",http://www.fnnews.com/news/202408162016139413,"두산로보틱스는 16일 '합병과 주식의 포괄적 교환·이전과 관련한 정정신고서'를 금융감독원에 냈다. 금융감독원 요구로 지난 6일 1차 정정신고서를 낸 데 이어 2번째 정정신고서다. 지난 6일 두산그룹은 합병, 주식의... ","Fri, 16 Aug 2024 20:18:00 +0900"
주식,"미국주식 낮거래 잠정 중단…""시스템 안정성 확인후 재개""",http://news.bizwatch.co.kr/article/market/2024/08/14/0040,국내 투자자가 낮에도 미국 주식을 거래할 수 있도록 지원하는 미국 주식 주간거래 서비스가 당분간 중단된다. 거래 일괄 취소 사태 이후 현지 대체거래소 블루오션의 시스템 문제로 인해 또 같은 문제가 발생할 수... ,"Wed, 14 Aug 2024 17:35:00 +0900"
주식,"토스증권, ‘주식모으기’ 서비스 수수료 무료화 선언",https://view.asiae.co.kr/article/2024081209554948396,토스증권은 주식모으기 서비스의 거래 수수료를 무료화한다고 12일 밝혔다. 토스증권 고객 누구나 대상이 되며 주식모으기로 국내 및 해외주식을 구매한 경우에 적용된다. 토스증권은 주식모으기 수수료 무료화 결정을... ,"Mon, 12 Aug 2024 09:55:00 +0900"
주식,"소로스, 버핏이 팔아치운 애플 주식 대거 매수",https://biz.sbs.co.kr/article_hub/20000187170?division=NAVER,"'헤지펀드계 대부' 조지 소로스가 '투자 귀재' 워런 버핏이 팔아치운 애플 주식을 대거 매수한 것으로... 기업들의 주식을 팔았으며, 1억6천만 달러 상당의 애플 주식을 새로 매입한 것으로 알려졌습니다. 앞서 버핏의... ","Fri, 16 Aug 2024 07:39:00 +0900"
주식,미국주식 주간거래 당분간 중단,http://www.fnnews.com/news/202408141817361741,미국주식을 낮에도 거래할 수 있는 국내 증권사들의 데이마켓(주간거래) 서비스가 당분간 중단된다. 14일 금융투자업계에 따르면 국내에서 미국주식 주간거래 서비스를 제공하고 있는 19개 증권사가 당분간 서비스... ,"Wed, 14 Aug 2024 18:18:00 +0900"
주식,"[글로벌 비즈 브리핑] 버핏, 애플 팔고 이 주식 샀다 外",https://biz.sbs.co.kr/article_hub/20000187141?division=NAVER,"한 눈에 보는 해외 경제 이슈 ▲버핏, 애플 주식 절반 팔고 이 주식 샀다 ▲전기차 접은 애플의 '새 먹거리'는?...""가정용 탁상 로봇 개발"" ▲""소프트뱅크, 인텔과 '엔비디아 대항마' 생산 협력 결렬...TSMC 접촉"" ▲구글, AI... ","Fri, 16 Aug 2024 04:30:00 +0900"
주식,"‘우크라 재건 테마주’ 삼부토건, 감사의견 거절로 거래 정지",http://www.edaily.co.kr/news/newspath.asp?newsid=02761766638987976,우크라이나 재건 테마주로 주목받았다가 주가조작 의혹에 휩싸인 삼부토건(001470)의 주식 거래가 정지됐다. 한국거래소는 16일 삼부토건을 관리종목으로 지정해 주식 매매를 정지했다. 삼부토건은 지난 14일... ,"Fri, 16 Aug 2024 21:20:00 +0900"
주식,인터뷰 하는 박성광,https://www.news1.kr/photos/6813144,개그맨 박성광이 서울 강남구 주식회사뭉친프로젝트에서 인터뷰를 하고 있다. 박성광은 현재 방영 중인 KBS 2TV '개그콘서트'(이하 '개콘') '챗플릭스' 코너에 출연해 인기를 끌고 있으며 코미디 외에도 영화감독이자... ,"Sat, 17 Aug 2024 09:28:00 +0900"
주식,"박성광, 따뜻한 미소",https://www.news1.kr/photos/6813140,개그맨 박성광이 서울 강남구 주식회사뭉친프로젝트에서 인터뷰를 하기 전 포즈를 취하고 있다. 박성광은 현재 방영 중인 KBS 2TV '개그콘서트'(이하 '개콘') '챗플릭스' 코너에 출연해 인기를 끌고 있으며 코미디 외에도... ,"Sat, 17 Aug 2024 09:28:00 +0900"
주식,"박성광, 진지한 눈빛",https://www.news1.kr/photos/6813134,개그맨 박성광이 서울 강남구 주식회사뭉친프로젝트에서 인터뷰를 하고 있다. 박성광은 현재 방영 중인 KBS 2TV '개그콘서트'(이하 '개콘') '챗플릭스' 코너에 출연해 인기를 끌고 있으며 코미디 외에도 영화감독이자... ,"Sat, 17 Aug 2024 09:28:00 +0900"
주식,"박성광, 행복 전도사",https://www.news1.kr/photos/6813143,개그맨 박성광이 서울 강남구 주식회사뭉친프로젝트에서 인터뷰를 하기 전 포즈를 취하고 있다. 박성광은 현재 방영 중인 KBS 2TV '개그콘서트'(이하 '개콘') '챗플릭스' 코너에 출연해 인기를 끌고 있으며 코미디 외에도... ,"Sat, 17 Aug 2024 09:28:00 +0900"
주식,"토스증권 ""주식모으기 이제 무료로 이용하세요""",https://www.dt.co.kr/contents.html?article_no=2024081202109963046004&ref=naver,"토스증권은 주식모으기 서비스 거래 수수료를 없애고 무료로 제공한다고 12일 밝혔다. 주식모으기는 이용자가 설정한 주기에 따라 주식을 자동 매수할 수 있는 정기주문 서비스다. 국내주식은 1주, 해외주식은... ","Mon, 12 Aug 2024 09:26:00 +0900"
주식,지난달 외국인 국내주식 2조5천억원 순매수,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202408130001&t=NN,지난달 외국인들이 국내 주식시장에서 2조5천억원가량을 순매수해 9개월 연속 순매수를 이어간 것으로 나타났다. 13일 금융감독원이 발표한 '7월 외국인 증권투자 동향'에 따르면 외국인은 지난달 상장주식... ,"Tue, 13 Aug 2024 06:15:00 +0900"
주식,"""주문 취소"" 블루오션 사태 파장…미국 주식 주간거래 잠정 중단",http://news.mt.co.kr/mtview.php?no=2024081417030979255,국내 증권사를 통해 낮 시간에 미국주식을 거래할 수 있는 미국주식 주간거래 서비스가 잠정 중단된다. 최근 증시 변동성으로 인한 시스템 오류로 인해 벌어진 미국주식 주간거래 대규모 취소 사태에 대한 대비책을... ,"Wed, 14 Aug 2024 18:10:00 +0900"
주식,"토스證, '주식모으기' 서비스 거래 수수료 안 받는다",https://biz.sbs.co.kr/article_hub/20000186523?division=NAVER,토스증권이 앞으로 자사 고객들을 대상으로 주식모으기 서비스의 거래 수수료를 받지 않기로 했습니다. 토스증권은 12일부터 주식모으기 서비스의 거래 수수료를 무료화한다고 밝혔습니다. 주식모으기는 고객이 설정한... ,"Mon, 12 Aug 2024 09:54:00 +0900"
주식,"금투협, 블루오션에 '주문취소' 사태 항의…美 주식 주간거래 일시 중단",https://www.hankyung.com/article/2024081438546,블루오션의 시스템 안정성이 검증될 때까지 국내 증권사가 제공하던 미국 주식 주간거래 서비스는 일시 중단된다. 협회는 블루오션을 통해 미국 주식 '주간거래’ 서비스를 제공 중인 증권사를 대표해 이날 블루오션에... ,"Wed, 14 Aug 2024 17:11:00 +0900"
주식,‘31개월래 최대’ 韓주식 보유 일본인 코스피에 위협,https://news.heraldcorp.com/view.php?ud=20240816050226,"일본인 투자자의 한국 주식 보관액 규모가 31개월 만에 최대치를 기록했다. 하지만, K-증시의 매력도가... 금융감독원이 최근 발표한 ‘7월 외국인 증권투자 동향’에 따르면 일본인 투자자의 한국 주식 보유규모는 7월... ","Fri, 16 Aug 2024 11:10:00 +0900"
주식,서학개미 100만명 쓰는 美주식 주간거래 멈춘다,https://www.mk.co.kr/article/11093098,주문취소 사태에 무기한 중단 국내 증권사를 통해 미국 주식을 낮에도 거래할 수 있는 주간거래(데이마켓)... 14일 금융투자업계에 따르면 국내에서 미국 주식 주간거래 서비스를 제공 중인 19개 증권사는 당분간 서비스... ,"Wed, 14 Aug 2024 18:11:00 +0900"
주식,"30대그룹 공익재단, 계열사 주식 늘었지만…계열사 기부금 줄었다",https://magazine.hankyung.com/business/article/202408139625b,"30대 그룹 소속 공익재단들이 계열사 주식 자산을 늘려가고 있는 반면, 정작 계열사로부터 받는... 공익재단이 주식을 보유한 기업은 234곳이었다. 이는 2017년 35개 공익재단이 총 76개 기업의 주식을 보유했던... ","Tue, 13 Aug 2024 09:16:00 +0900"
주식,美주식 주간거래 당분간 전면 중단…'주문취소 사태' 후폭풍,http://www.edaily.co.kr/news/newspath.asp?newsid=02906086638987320,국내 증권사들이 미국 주식을 낮에도 거래할 수 있는 데이마켓(주간거래) 서비스를 당분간 중단한다. 14일 금융투자업계에 따르면 미국 주식 주간거래 서비스를 제공하고 있는 국내 증권사 19곳은 당분간 서비스를 전면... ,"Wed, 14 Aug 2024 15:58:00 +0900"
주식,"박성광, 광복이와 뽀뽀",https://www.news1.kr/photos/6813138,개그맨 박성광이 서울 강남구 주식회사뭉친프로젝트에서 인터뷰 전 반려견 광복이와 즐거운 시간을 보내고 있다. 박성광은 현재 방영 중인 KBS 2TV '개그콘서트'(이하 '개콘') '챗플릭스' 코너에 출연해 인기를 끌고... ,"Sat, 17 Aug 2024 09:28:00 +0900"
주식,"박성광, 타고난 웃음꾼",https://www.news1.kr/photos/6813142,개그맨 박성광이 서울 강남구 주식회사뭉친프로젝트에서 인터뷰를 하기 전 유쾌한 포즈를 취하고 있다. 박성광은 현재 방영 중인 KBS 2TV '개그콘서트'(이하 '개콘') '챗플릭스' 코너에 출연해 인기를 끌고 있으며 코미디... ,"Sat, 17 Aug 2024 09:28:00 +0900"
주식,"박성광, 행복을 주는 미소",https://www.news1.kr/photos/6813133,개그맨 박성광이 서울 강남구 주식회사뭉친프로젝트에서 인터뷰를 하고 있다. 박성광은 현재 방영 중인 KBS 2TV '개그콘서트'(이하 '개콘') '챗플릭스' 코너에 출연해 인기를 끌고 있으며 코미디 외에도 영화감독이자... ,"Sat, 17 Aug 2024 09:28:00 +0900"
주식,"박성광, 부드러운 미소",https://www.news1.kr/photos/6813139,개그맨 박성광이 서울 강남구 주식회사뭉친프로젝트에서 인터뷰를 하기 전 포즈를 취하고 있다. 박성광은 현재 방영 중인 KBS 2TV '개그콘서트'(이하 '개콘') '챗플릭스' 코너에 출연해 인기를 끌고 있으며 코미디 외에도... ,"Sat, 17 Aug 2024 09:28:00 +0900"
주식,‘주문 취소’ 후폭풍… 美 주식 주간거래 전면 중단,https://www.seoul.co.kr/news/economy/securities/2024/08/15/20240815014007?wlog_tag3=naver,미국 주식 ‘주간거래 서비스’가 전면 중단된다. 재개 시점은 미정이다. 증권업계는 투자자 보호 대책을 마련한 이후 거래를 재개한다는 방침이다. 14일 증권업계에 따르면 국내에서 미국 주식 주간거래 서비스를... ,"Thu, 15 Aug 2024 05:03:00 +0900"
주식,[마켓인]“대기업 주식과 교환?”…‘가짜 토큰증권’ 사기행각 주의해야,http://www.edaily.co.kr/news/newspath.asp?newsid=02512486638987976,16일 인천경찰청 사이버범죄수사대에 따르면 상장을 앞둔 대기업 주식과 교환해 고수익을 올릴 수 있다며 가짜 ‘증권형 토큰’을 팔아 4억여 원을 가로챈 일당이 최근 경찰에 붙잡혔다. 이 일당은 지난해 대기업의 주식... ,"Fri, 16 Aug 2024 16:37:00 +0900"
